tic_id,Sector_24,Filename_24,Sector_25,Filename_25,Sector_23,Filename_23,Sector_21,Filename_21,Sector_22,Filename_22
232617398,24,tess2020106103520-s0024-0000000232617398-0180-s_lc.fits,25,tess2020133194932-s0025-0000000232617398-0182-s_lc.fits,23,tess2020078014623-s0023-0000000232617398-0177-s_lc.fits,21,tess2020020091053-s0021-0000000232617398-0167-s_lc.fits,22,tess2020049080258-s0022-0000000232617398-0174-s_lc.fits
198242420,24,tess2020106103520-s0024-0000000198242420-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198242420-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198242420-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198242420-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198242420-0174-s_lc.fits
471013469,24,tess2020106103520-s0024-0000000471013469-0180-s_lc.fits,25,tess2020133194932-s0025-0000000471013469-0182-s_lc.fits,23,tess2020078014623-s0023-0000000471013469-0177-s_lc.fits,21,tess2020020091053-s0021-0000000471013469-0167-s_lc.fits,22,tess2020049080258-s0022-0000000471013469-0174-s_lc.fits
229752137,24,tess2020106103520-s0024-0000000229752137-0180-s_lc.fits,25,tess2020133194932-s0025-0000000229752137-0182-s_lc.fits,23,tess2020078014623-s0023-0000000229752137-0177-s_lc.fits,21,tess2020020091053-s0021-0000000229752137-0167-s_lc.fits,22,tess2020049080258-s0022-0000000229752137-0174-s_lc.fits
307986891,24,tess2020106103520-s0024-0000000307986891-0180-s_lc.fits,25,tess2020133194932-s0025-0000000307986891-0182-s_lc.fits,23,tess2020078014623-s0023-0000000307986891-0177-s_lc.fits,21,tess2020020091053-s0021-0000000307986891-0167-s_lc.fits,22,tess2020049080258-s0022-0000000307986891-0174-s_lc.fits
362227254,24,tess2020106103520-s0024-0000000362227254-0180-s_lc.fits,25,tess2020133194932-s0025-0000000362227254-0182-s_lc.fits,23,tess2020078014623-s0023-0000000362227254-0177-s_lc.fits,21,tess2020020091053-s0021-0000000362227254-0167-s_lc.fits,22,tess2020049080258-s0022-0000000362227254-0174-s_lc.fits
258701096,24,tess2020106103520-s0024-0000000258701096-0180-s_lc.fits,25,tess2020133194932-s0025-0000000258701096-0182-s_lc.fits,23,tess2020078014623-s0023-0000000258701096-0177-s_lc.fits,21,tess2020020091053-s0021-0000000258701096-0167-s_lc.fits,22,tess2020049080258-s0022-0000000258701096-0174-s_lc.fits
230077165,24,tess2020106103520-s0024-0000000230077165-0180-s_lc.fits,25,tess2020133194932-s0025-0000000230077165-0182-s_lc.fits,23,tess2020078014623-s0023-0000000230077165-0177-s_lc.fits,21,tess2020020091053-s0021-0000000230077165-0167-s_lc.fits,22,tess2020049080258-s0022-0000000230077165-0174-s_lc.fits
198241702,24,tess2020106103520-s0024-0000000198241702-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198241702-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198241702-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198241702-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198241702-0174-s_lc.fits
237096809,24,tess2020106103520-s0024-0000000237096809-0180-s_lc.fits,25,tess2020133194932-s0025-0000000237096809-0182-s_lc.fits,23,tess2020078014623-s0023-0000000237096809-0177-s_lc.fits,21,tess2020020091053-s0021-0000000237096809-0167-s_lc.fits,22,tess2020049080258-s0022-0000000237096809-0174-s_lc.fits
219816151,24,tess2020106103520-s0024-0000000219816151-0180-s_lc.fits,25,tess2020133194932-s0025-0000000219816151-0182-s_lc.fits,23,tess2020078014623-s0023-0000000219816151-0177-s_lc.fits,21,tess2020020091053-s0021-0000000219816151-0167-s_lc.fits,22,tess2020049080258-s0022-0000000219816151-0174-s_lc.fits
288432312,24,tess2020106103520-s0024-0000000288432312-0180-s_lc.fits,25,tess2020133194932-s0025-0000000288432312-0182-s_lc.fits,23,tess2020078014623-s0023-0000000288432312-0177-s_lc.fits,21,tess2020020091053-s0021-0000000288432312-0167-s_lc.fits,22,tess2020049080258-s0022-0000000288432312-0174-s_lc.fits
258799833,24,tess2020106103520-s0024-0000000258799833-0180-s_lc.fits,25,tess2020133194932-s0025-0000000258799833-0182-s_lc.fits,23,tess2020078014623-s0023-0000000258799833-0177-s_lc.fits,21,tess2020020091053-s0021-0000000258799833-0167-s_lc.fits,22,tess2020049080258-s0022-0000000258799833-0174-s_lc.fits
229783033,24,tess2020106103520-s0024-0000000229783033-0180-s_lc.fits,25,tess2020133194932-s0025-0000000229783033-0182-s_lc.fits,23,tess2020078014623-s0023-0000000229783033-0177-s_lc.fits,21,tess2020020091053-s0021-0000000229783033-0167-s_lc.fits,22,tess2020049080258-s0022-0000000229783033-0174-s_lc.fits
287138942,24,tess2020106103520-s0024-0000000287138942-0180-s_lc.fits,25,tess2020133194932-s0025-0000000287138942-0182-s_lc.fits,23,tess2020078014623-s0023-0000000287138942-0177-s_lc.fits,21,tess2020020091053-s0021-0000000287138942-0167-s_lc.fits,22,tess2020049080258-s0022-0000000287138942-0174-s_lc.fits
230122924,24,tess2020106103520-s0024-0000000230122924-0180-s_lc.fits,25,tess2020133194932-s0025-0000000230122924-0182-s_lc.fits,23,tess2020078014623-s0023-0000000230122924-0177-s_lc.fits,21,tess2020020091053-s0021-0000000230122924-0167-s_lc.fits,22,tess2020049080258-s0022-0000000230122924-0174-s_lc.fits
198208146,24,tess2020106103520-s0024-0000000198208146-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198208146-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198208146-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198208146-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198208146-0174-s_lc.fits
298664066,24,tess2020106103520-s0024-0000000298664066-0180-s_lc.fits,25,tess2020133194932-s0025-0000000298664066-0182-s_lc.fits,23,tess2020078014623-s0023-0000000298664066-0177-s_lc.fits,21,tess2020020091053-s0021-0000000298664066-0167-s_lc.fits,22,tess2020049080258-s0022-0000000298664066-0174-s_lc.fits
198391767,24,tess2020106103520-s0024-0000000198391767-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198391767-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198391767-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198391767-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198391767-0174-s_lc.fits
269662995,24,tess2020106103520-s0024-0000000269662995-0180-s_lc.fits,25,tess2020133194932-s0025-0000000269662995-0182-s_lc.fits,23,tess2020078014623-s0023-0000000269662995-0177-s_lc.fits,21,tess2020020091053-s0021-0000000269662995-0167-s_lc.fits,22,tess2020049080258-s0022-0000000269662995-0174-s_lc.fits
258700593,24,tess2020106103520-s0024-0000000258700593-0180-s_lc.fits,25,tess2020133194932-s0025-0000000258700593-0182-s_lc.fits,23,tess2020078014623-s0023-0000000258700593-0177-s_lc.fits,21,tess2020020091053-s0021-0000000258700593-0167-s_lc.fits,22,tess2020049080258-s0022-0000000258700593-0174-s_lc.fits
198160324,24,tess2020106103520-s0024-0000000198160324-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198160324-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198160324-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198160324-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198160324-0174-s_lc.fits
198407592,24,tess2020106103520-s0024-0000000198407592-0180-s_lc.fits,25,tess2020133194932-s0025-0000000198407592-0182-s_lc.fits,23,tess2020078014623-s0023-0000000198407592-0177-s_lc.fits,21,tess2020020091053-s0021-0000000198407592-0167-s_lc.fits,22,tess2020049080258-s0022-0000000198407592-0174-s_lc.fits
229583029,24,tess2020106103520-s0024-0000000229583029-0180-s_lc.fits,25,tess2020133194932-s0025-0000000229583029-0182-s_lc.fits,23,tess2020078014623-s0023-0000000229583029-0177-s_lc.fits,21,tess2020020091053-s0021-0000000229583029-0167-s_lc.fits,22,tess2020049080258-s0022-0000000229583029-0174-s_lc.fits
233622541,24,tess2020106103520-s0024-0000000233622541-0180-s_lc.fits,25,tess2020133194932-s0025-0000000233622541-0182-s_lc.fits,23,tess2020078014623-s0023-0000000233622541-0177-s_lc.fits,21,tess2020020091053-s0021-0000000233622541-0167-s_lc.fits,22,tess2020049080258-s0022-0000000233622541-0174-s_lc.fits
275691083,24,tess2020106103520-s0024-0000000275691083-0180-s_lc.fits,25,tess2020133194932-s0025-0000000275691083-0182-s_lc.fits,23,tess2020078014623-s0023-0000000275691083-0177-s_lc.fits,21,tess2020020091053-s0021-0000000275691083-0167-s_lc.fits,22,tess2020049080258-s0022-0000000275691083-0174-s_lc.fits
272783635,24,tess2020106103520-s0024-0000000272783635-0180-s_lc.fits,25,tess2020133194932-s0025-0000000272783635-0182-s_lc.fits,23,tess2020078014623-s0023-0000000272783635-0177-s_lc.fits,21,tess2020020091053-s0021-0000000272783635-0167-s_lc.fits,22,tess2020049080258-s0022-0000000272783635-0174-s_lc.fits
256321781,24,tess2020106103520-s0024-0000000256321781-0180-s_lc.fits,25,tess2020133194932-s0025-0000000256321781-0182-s_lc.fits,23,tess2020078014623-s0023-0000000256321781-0177-s_lc.fits,21,tess2020020091053-s0021-0000000256321781-0167-s_lc.fits,22,tess2020049080258-s0022-0000000256321781-0174-s_lc.fits
353853721,24,tess2020106103520-s0024-0000000353853721-0180-s_lc.fits,25,tess2020133194932-s0025-0000000353853721-0182-s_lc.fits,23,tess2020078014623-s0023-0000000353853721-0177-s_lc.fits,21,tess2020020091053-s0021-0000000353853721-0167-s_lc.fits,22,tess2020049080258-s0022-0000000353853721-0174-s_lc.fits
219856241,24,tess2020106103520-s0024-0000000219856241-0180-s_lc.fits,25,tess2020133194932-s0025-0000000219856241-0182-s_lc.fits,23,tess2020078014623-s0023-0000000219856241-0177-s_lc.fits,21,tess2020020091053-s0021-0000000219856241-0167-s_lc.fits,22,tess2020049080258-s0022-0000000219856241-0174-s_lc.fits
232631955,24,tess2020106103520-s0024-0000000232631955-0180-s_lc.fits,25,tess2020133194932-s0025-0000000232631955-0182-s_lc.fits,23,tess2020078014623-s0023-0000000232631955-0177-s_lc.fits,21,tess2020020091053-s0021-0000000232631955-0167-s_lc.fits,22,tess2020049080258-s0022-0000000232631955-0174-s_lc.fits
264253009,24,tess2020106103520-s0024-0000000264253009-0180-s_lc.fits,25,tess2020133194932-s0025-0000000264253009-0182-s_lc.fits,23,tess2020078014623-s0023-0000000264253009-0177-s_lc.fits,21,tess2020020091053-s0021-0000000264253009-0167-s_lc.fits,22,tess2020049080258-s0022-0000000264253009-0174-s_lc.fits
356821762,24,tess2020106103520-s0024-0000000356821762-0180-s_lc.fits,25,tess2020133194932-s0025-0000000356821762-0182-s_lc.fits,23,tess2020078014623-s0023-0000000356821762-0177-s_lc.fits,21,tess2020020091053-s0021-0000000356821762-0167-s_lc.fits,22,tess2020049080258-s0022-0000000356821762-0174-s_lc.fits
229943349,24,tess2020106103520-s0024-0000000229943349-0180-s_lc.fits,25,tess2020133194932-s0025-0000000229943349-0182-s_lc.fits,23,tess2020078014623-s0023-0000000229943349-0177-s_lc.fits,21,tess2020020091053-s0021-0000000229943349-0167-s_lc.fits,22,tess2020049080258-s0022-0000000229943349-0174-s_lc.fits
219095273,24,tess2020106103520-s0024-0000000219095273-0180-s_lc.fits,25,tess2020133194932-s0025-0000000219095273-0182-s_lc.fits,23,tess2020078014623-s0023-0000000219095273-0177-s_lc.fits,21,tess2020020091053-s0021-0000000219095273-0167-s_lc.fits,22,tess2020049080258-s0022-0000000219095273-0174-s_lc.fits
289581692,24,tess2020106103520-s0024-0000000289581692-0180-s_lc.fits,25,tess2020133194932-s0025-0000000289581692-0182-s_lc.fits,23,tess2020078014623-s0023-0000000289581692-0177-s_lc.fits,21,tess2020020091053-s0021-0000000289581692-0167-s_lc.fits,22,tess2020049080258-s0022-0000000289581692-0174-s_lc.fits
