rowid,TIC_ID,TESS Disposition,TFOPWG Disposition,Planet SNR,Sectors,Comments,Full TOI ID,Group Disposition,Orbital Epoch Value,Orbital Period Error,Orbital Period Value,Public Comment
1838,425721385,,FP,10.0,13,,1128.01,FP,1663.15245,0.00564,13.5499,
1839,425934411,PC,PC,22.001486,"1,2",Gaia stellar radii 0.69 Rsun.,142.01,PC,1325.489793,2.4e-05,0.853319,Gaia stellar radii 0.69 Rsun.
1840,425997655,PC,CP,17.71134,"1,2,3,4",HD 23472 b,174.02,CP,1340.303919,0.0012490000000000001,29.79671500000001,HD 23472 c
1841,426077080,,FP,31.0,12,possibly 2x period,1087.01,FP,1630.77194,0.00209,9.30992,possibly 2x period
1842,427279997,PC,PC,9.0,24,crowded field; 2 stars in pixel; minor depth-aperture correlation,2034.01,PC,1768.7275300000001,0.00018999999999999998,2.89453,crowded field; 2 stars in pixel; minor depth-aperture correlation
1843,427348923,PC,PC,9.913417,6,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.,484.01,PC,1468.427009,0.0016190000000000002,4.730624,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.
1844,427352241,EB,FP,15.106661,6,2 stars in same pixel; dmag 0.4,485.01,FP,1468.825486,0.00022999999999999998,1.2645629999999999,2 stars in same pixel; dmag 0.4
1845,427508467,PC,PC,101.0,7,,1012.01,PC,1492.10434,4e-05,0.88425,
1846,427654774,PC,PC,8.069622,"17,18",Likely EB; 3-sigma centroid offset towards another star.,1474.01,PC,1765.0424739999999,0.001436,5.222621,3-sigma centroid offset towards another star.
1847,427730490,PC,PC,220.0,24,,2040.01,PC,1767.4299800000001,1e-05,3.86085,
1848,427761355,PC,PC,342.0,"17,18",,1518.01,PC,1766.1206,1e-05,1.90261,
1849,428065977,PC,PC,11.0,"16,17",Potential level 1 candidate,1503.01,PC,1739.1409399999998,0.00067,1.65445,Potential level 1 candidate
1850,428679607,PC,PC,10.161654,20,,1669.01,PC,1843.747027,0.000582,2.6794849999999997,
1851,429295277,PC,PC,22.0,10,minor centroid shift to the north west,1998.01,PC,1572.20786,0.00032,1.10833,minor centroid shift to the north west
1852,429302040,KP,KP,288.0,10,WASP-107 b,1905.01,KP,1574.14194,0.00011,5.7222599999999995,WASP-107 b
1853,429304876,PC,PC,21.252947,9,slightly smaller radius in qlp (R = 3.91 Rsolar),682.01,PC,1546.305878,0.0009599999999999999,6.8392990000000005,slightly smaller radius in qlp (R = 3.91 Rsolar)
1854,429358906,PC,PC,8.467292,10,Low SNR,782.01,PC,1577.042852,0.0040030000000000005,16.047204,Low SNR
1855,430528566,PC,PC,16.0,"16,17",Rs 1.2 from Gaia,1393.01,PC,1738.7473699999994,2.9999999999999997e-05,0.55909,Rs 1.2 from Gaia
1856,430677414,EB,FP,53.0,"16,17",high frequency variability in the star,1507.01,FP,1738.93048,2e-05,0.4674100000000001,high frequency variability in the star; TFOP FP
1857,431148743,PC,FP,29.0,"16,17",Gaia parameters suggest star is a giant; transiting object likely too large,1495.01,FP,1738.9395399999999,0.00023999999999999998,2.6286400000000003,Gaia parameters suggest star is a giant; transiting object likely too large
1858,431156009,PC,PC,16.0,"16,17",Potential level 1 candidate,1394.01,PC,1741.2015800000001,0.00095,2.95635,Potential level 1 candidate
1859,431514478,PC,PC,8.222785,17,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority,1475.01,PC,1767.618296,0.0012699999999999999,8.495351,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority
1860,431585347,PC,PC,11.0,17,,1543.01,PC,1766.20793,0.00317,5.13664,
1861,431899140,PC,PC,21.0,18,Check fainter neighbors,1596.01,PC,1792.20585,0.0007,1.9765599999999999,Check fainter neighbors
1862,431999925,PC,FP,7.890174000000001,7,likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary,513.01,FP,1492.93007,0.000968,1.445433,likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary
1863,432008938,,FP,13.058762,8,period might be double; crowded field,643.01,FP,1522.3493210000001,0.002539,9.653456,period might be double; crowded field
1864,432549364,KP,KP,84.04890400000002,17,KELT 1b,1476.01,KP,1765.5338010000007,2.8000000000000013e-05,1.217509,KELT 1b
1865,434105231,,FP,76.0,2,maybe EB; V-shaped; some odd-even,311.01,FP,1354.99864,2.9999999999999997e-05,0.79632,maybe EB; V-shaped; some odd-even
1866,434234955,PC,PC,22.0,5,Hint of secondary may be driven by momentum dumps in second orbit.,944.01,PC,1439.3488,0.00581,6.04548,Hint of secondary may be driven by momentum dumps in second orbit.
1867,434486077,PC,PC,13.318214,9,,743.01,PC,1545.138626,0.00031099999999999997,2.2278759999999997,
1868,434718964,PC,PC,20.0,"17,18",No stellar info; could be evolved or a small star; if evolved then likely EB,1512.01,PC,1765.7933100000002,0.00023999999999999998,1.59748,No stellar info; could be evolved or a small star; if evolved then likely EB
1869,435680451,PC,PC,9.148983,"18,19",,1762.01,PC,1810.9182420000002,0.004070000000000001,24.149898999999998,
1870,437242640,,KP,151.34626799999995,9,WASP-34 b,744.01,KP,1546.421839,9.499999999999999e-05,4.3178,WASP-34 b
1871,437248515,KP,KP,103.024239,9,WASP- 31 b,683.01,KP,1544.082263,0.000129,3.4059230000000005,WASP- 31 b
1872,437261733,KP,KP,26.0,9,,1910.01,KP,1548.79102,0.0012699999999999999,5.41792,
1873,437329044,PC,PC,54.0,11,period could be double,1982.01,PC,1602.57978,0.0012,8.58635,period could be double
1874,437333618,,KP,32.798256,11,HATS-25b,843.01,KP,1598.425994,0.000462,4.298442,HATS-25b
1875,437984134,PC,FP,32.0,6,Period is probably 3 times longer (~ 15 or 17 days); do reanalysis with longer period; Only two events visible; the latest is partial and might not be real,887.01,FP,1472.07754,0.00059,5.77114,Period is probably 3 times longer (~ 15 or 17 days); do reanalysis with longer period; Only two events visible; the latest is partial and might not be real
1876,438295981,PC,FP,17.0,6,A clear centroid shift; signal comes from a blended star. Check neighbors,888.01,FP,1472.1583699999999,0.0016699999999999998,3.9664300000000003,A clear centroid shift; signal comes from a blended star. Check neighbors
1877,438490744,PC,FP,19.085302,6,,529.01,FP,1468.4958,0.000283,1.665878,
1878,439456714,PC,PC,15.177195,3,check that 439456712 is not the target,277.01,PC,1389.02917,0.0007160000000000001,3.994244,check that 439456712 is not the target
1879,439610306,PC,PC,11.0,10,,2004.01,PC,1545.26565,0.00056,1.79988,
1880,440100539,PC,PC,10.0,17,Potential level 1 candidate; could be half the period,1548.01,PC,1769.32363,0.00585,12.6017,Potential level 1 candidate; could be half the period
1881,440777904,KP,KP,78.209305,7,HAT-P-24 b,511.01,KP,1491.696318,0.000152,3.3551379999999997,HAT-P-24 b
1882,440801822,PC,FP,12.0,7,,1008.01,FP,1492.52135,0.00105,2.04936,
1883,440887364,,,12.839479,11,may have more than two candidates,836.01,PC,1599.76396,0.00199,8.593935,may have more than two candidates
1884,441075486,,FP,153.0,2,likely EB; V-shaped;,372.01,FP,1354.76663,2.9999999999999997e-05,1.12026,likely EB; V-shaped;
1885,441462736,,CP,14.385106,2,evolved star,197.01,CP,1357.013115,0.006368,14.279001000000001,evolved star
1886,441732151,EB,FP,77.0,"15,16,17,18",secondary; synchronized; likely FP,1555.01,FP,1712.0887899999998,7e-05,2.0998900000000003,secondary; synchronized; TFOP FP
1887,441739020,PC,PC,143.0,23,The original alerted (TOI 1670) period of 26 days is wrong. Correct period is 40.7 days.,1670.01,PC,1710.1755899999994,0.0033299999999999996,40.73133,The original alerted (TOI 1670) period of 26 days is wrong. Correct period is 40.7 days.
1888,441739871,PC,PC,9.086588,"14,15,16,17,18,19",Slight odd-even at 1.7 sigma,1763.01,PC,1684.7850219999998,9.7e-05,3.79794,Slight odd-even at 1.7 sigma
1889,441797803,PC,PC,190.0,"14,15,16,17,18,19",TOI 1302 TFOP under investigation; TRES SG2 observations consistent with hot Jupiter; Check 441797805,1302.01,PC,1684.4125,7e-05,5.66664,TOI 1302 TFOP under investigation; TRES SG2 observations consistent with hot Jupiter; Check 441797805
1890,444415148,PC,PC,11.0,"17,18",,1585.01,PC,1764.8746,0.00032,1.8364099999999999,
1891,444842193,PC,PC,7.504138,9,low SNR,745.01,PC,1544.269302,0.000335,1.0776860000000001,low SNR
1892,445137888,PC,PC,11.0,"17,18",Some depth-aperture correlation,1536.01,PC,1765.0674399999998,0.00032,2.0139,Some depth-aperture correlation
1893,445144327,PC,PC,9.0,"17,18",large star and large companion,1586.01,PC,1765.67889,0.00062,1.80794,large star and large companion
1894,445254275,PC,PC,17.0,24,potential centroid offset; some depth-aperture correlation; large star,2029.01,PC,1767.19721,8e-05,2.57134,potential centroid offset; some depth-aperture correlation; large star
1895,445586472,PC,PC,25.0,"7,8,9,10",,967.01,PC,1492.9135099999999,0.0001,1.73838,need to check 445581470
1896,445805961,PC,PC,67.0,20,,1710.01,PC,1836.9649600000002,0.0014199999999999998,24.28313,TFOP under investigation
1897,445822015,PC,FP,18.0,9,,689.01,FP,1545.05695,0.00044,1.66402,
1898,445859771,PC,PC,35.535137,15,,1273.01,PC,1712.3479100000006,4e-05,4.63123,Potential odd-even and centroid shift.
1899,445903569,PC,PC,60.0,10,may be on 445732250 (Gaia DR2 Rstar = 2.7 Rsun),1994.01,PC,1547.8071400000001,0.00018999999999999998,4.03395,may be on 445732250 (Gaia DR2 Rstar = 2.7 Rsun)
1900,446549905,PC,FP,60.0,13,,1110.01,FP,1654.60889,0.00014,2.45466,
1901,447061717,PC,PC,40.9582,"9,10",crowded field; check near neighbors,1231.01,PC,1563.888198,0.001213,24.246135,crowded field; check near neighbors
1902,447206604,PC,PC,106.0,10,v-shaped,1999.01,PC,1547.3297599999999,0.00016,7.2137,v-shaped
1903,447283466,PC,FP,27.0,"9,10",crowded; need SG1 to check neighbors,1028.01,FP,1544.48066,0.00033999999999999997,1.01606,crowded; need SG1 to check neighbors
1904,449050247,PC,FP,212.0,5,GAIA shows two stars on target,951.01,FP,1441.2993,8e-05,2.96845,GAIA shows two stars on target
1905,449050248,PC,FP,209.0,5,large but QLP does inflate Rp by ~10%,953.01,FP,1441.29935,8e-05,2.96844,large but QLP does inflate Rp by ~10%
1906,450327768,PC,FP,70.0,21,,1788.01,FP,1875.04671,0.00028,5.34326,
1907,451599528,,,142.0,"12,13",Single transit,1104.01,PC,1652.14641,,,Single transit
1908,451606970,PC,PC,8.245595,"12,13",Possible single transit; first of two transits occurs after momentum dump,1214.01,PC,1634.5498630000006,0.007447,38.361426,Possible single transit; first of two transits occurs after momentum dump
1909,451645081,PC,PC,8.855522,10,low SNR,783.01,PC,1573.880783,0.003796,16.233587,low SNR
1910,452803785,PC,PC,31.0,"16,17",Some centroid offset,1483.01,PC,1743.7059800000006,0.00063,5.00626,Some centroid offset
1911,452808876,KP,KP,205.0,5,WASP-82b,453.01,KP,1438.96587,8e-05,2.70582,WASP-82b
1912,452866790,PC,PC,9.900291,7,,488.01,PC,1492.202188,0.000192,1.198126,
1913,453209605,PC,FP,20.0,7,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.,968.01,FP,1493.61746,0.0006,2.80944,no planet radius estimate because no stellar radius estimate but star is likely to be evolved so planet likely to be large.
1914,453211454,PC,PC,19.772907,7,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.,509.01,PC,1494.445731,0.002151,18.119809,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.
1915,453260209,PC,PC,7.9299490000000015,"10,11,12",Could be high proper motion star,1215.01,PC,1570.391508,4.8e-05,1.212615,Could be high proper motion star
1916,453387619,PC,PC,20.0,20,short transit duration,1703.01,PC,1843.7083699999998,9e-05,1.20143,short transit duration
1917,453464017,PC,PC,15.0,10,difference images prefer signal on target compare to 453464049,1993.01,PC,1572.20411,0.00023999999999999998,3.94181,difference images prefer signal on target compare to 453464049
1918,453789494,KP,KP,122.0,11,,1907.01,KP,1598.80459,0.00033999999999999997,5.4774400000000005,
1919,455096220,KP,KP,43.459698,7,HAT-P-35,489.01,KP,1492.341364,0.000246,3.6467739999999997,HAT-P-35
1920,455135327,KP,KP,157.992676,7,HAT-P-30,490.01,KP,1491.915755,5.6999999999999996e-05,2.810577,HAT-P-30
1921,455791689,PC,PC,13.0,"16,17",Variable star; possibly synchronized; need stellar radius,1544.01,PC,1739.30873,0.00014,1.29165,Variable star; possibly synchronized; need stellar radius
1922,455962313,PC,FP,18.0,"17,18",Retired as TFOP NEB FP; no stellar parameters; could be twice the period,1517.01,FP,1766.0422199999994,0.0006,4.51083,Retired as TFOP NEB FP; no stellar parameters; could be twice the period
1923,457138169,PC,PC,27.0,21,2 stars in the pixel; delta mag 5,1770.01,PC,1871.72593,0.00013000000000000002,1.09254,2 stars in the pixel; delta mag 5
1924,457939414,PC,PC,31.0,10,Crowded field,1990.01,PC,1573.32039,0.0011099999999999999,3.7841400000000003,Crowded field 
1925,458478250,KP,KP,650.8426,"14,15,16,17",KELT-23 A b,1165.01,KP,1683.911214,2e-06,2.255296,KELT-23 A b
1926,458589703,,FA,28.0,7,Column effect introduced during calibration; not a real transit,693.01,FA,1506.4937400000001,,,Column effect introduced during calibration; not a real transit
1927,458856474,PC,PC,12.0,"10,11",possible EB; possible multi-planet system,1978.01,PC,1574.73105,0.00047999999999999996,6.08135,possible EB; possible multi-planet system
1928,458857720,PC,PC,34.0,"10,11",crowded field,1979.01,PC,1571.7969699999999,0.0001,1.30924,crowded field
1929,458914949,PC,PC,10.0,18,Centroid offset; depth-aperture correlation,1587.01,PC,1796.5972800000006,0.0031100000000000004,12.523,Centroid offset; depth-aperture correlation
1930,459903429,PC,PC,9.0,"18,19",might be 2x period,1671.01,PC,1821.0487600000001,0.00331,8.13664,might be 2x period
1931,459942762,PC,FP,34.0,5,need SG1 to check star to the north.,430.01,FP,1438.83761,5.9999999999999995e-05,0.58644,need SG1 to check star to the north.
1932,459969957,PC,PC,58.354969,"14,15",,1274.01,PC,1693.042866,0.00054,19.318465,
1933,459970307,PC,PC,15.0,"14,15,16,17,18,19",,1154.01,PC,1686.6719600000001,0.00176,21.747870000000002,TOI 1154; under investigation by TFOP
1934,459978312,PC,PC,8.0,"14,15,16,17,18,19",Likely FP around evolved star,1487.01,PC,1684.8873899999999,0.00355,23.287979999999997,Likely FP around evolved star
1935,459997997,PC,FP,17.0,10,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma,1888.01,FP,1573.5616699999994,0.0011300000000000001,5.5501,Poor detrending; some depth-aperture correlation; CTOI from Luke Bouma
1936,460140752,PC,PC,36.0,"10,11",Likely large star,1947.01,PC,1577.86255,0.0009,12.00654,Likely large star
1937,460205581,PC,PC,28.47536,"10,11",,837.01,PC,1574.27383,0.000343,8.324667999999999,
1938,460984940,PC,PC,14.765322,"10,11",Crowded field.,784.01,PC,1570.224864,0.000175,2.796723,Crowded field.
1939,461080504,PC,PC,32.0,"10,11",check 461080553; star is variable; v-shaped,1944.01,PC,1571.83097,0.0006799999999999999,6.09858,check 461080553; star is variable; v-shaped
1940,461271719,PC,FP,13.648395,11,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap,838.01,FP,1603.1941869999994,0.0017510000000000002,15.246334,could be in phase with the variability; needs closer inspection in the raw light curve; period may be P/2; could also be an EB with a secondary possibly falling in the data gap
1941,461387302,PC,FP,11.0,"17,18",,1624.01,FP,1765.95018,0.00195,5.80783,Centroid offset; significant depth-aperture correlation
1942,461662295,PC,FP,66.0,20,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries,1711.01,FP,1844.8546600000002,0.0046,10.2558,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries
1943,461867584,PC,PC,85.0,"9,10",Transit object might be too big bc star is hot but there is no estimate of the stellar radius,1039.01,PC,1546.05307,0.00013000000000000002,4.42045,Transit object might be too big bc star is hot but there is no estimate of the stellar radius
1944,462162948,PC,PC,9.936623,9,could be double the period,684.01,PC,1546.467722,0.0031030000000000003,19.847358,could be double the period
1945,463402815,PC,PC,53.0,"9,10",CCDM J10152-5846AB so object might be part of a known visual binary,1044.01,PC,1544.59785,4e-05,1.0086,CCDM J10152-5846AB so object might be part of a known visual binary
1946,464296022,PC,FP,57.0,"9,10",Looks like a ~12 day transit candidate blended with a ~1.5 day EB/variability; need SG1 to check neighbors,1030.01,FP,1551.32747,0.0007599999999999999,12.12369,Looks like a ~12 day transit candidate blended with a ~1.5 day EB/variability; need SG1 to check neighbors
1947,466113537,PC,PC,10.0,"10,11",crowded field.,1954.01,PC,1572.59809,0.0016,4.9042699999999995,crowded field. 
1948,466840711,,KP,7.770461999999997,11,OGLE2-TR-L9b,839.01,KP,1598.899459,0.000997,2.485338,OGLE2-TR-L9b
1949,467179528,PC,PC,19.032663,"14,15",L1 candidate,1266.01,PC,1691.004583,0.002376,10.895412,L1 candidate
1950,467281353,PC,PC,12.0,"10,11",crowded field,1975.01,PC,1573.23655,0.0009,2.82888,crowded field
1951,467666275,PC,PC,8.569719000000001,"10,11",,1204.01,PC,1569.9375699999994,0.000117,1.381467,
1952,468148930,PC,PC,19.579142,13,,1086.01,PC,1655.293549,0.000594,3.717407,
1953,468472950,PC,PC,10.0,"15,16",,1395.01,PC,1712.35831,0.00016999999999999999,0.98736,
1954,468574941,PC,PC,204.0,24,,2046.01,PC,1792.39519,0.0,1.4972,
1955,468828873,PC,PC,10.0,"18,19",might be on 468828877,1672.01,PC,1819.97443,0.00066,3.89675,might be on 468828877; flux depth aperture correlation
1956,468845640,EB,FP,49.0,"16,17",TFOP FP,1396.01,FP,1741.72914,0.00063,3.99307,TFOP FP
1957,468880077,PC,PC,10.0,5,need SG1 to check star 468880075,438.01,PC,1441.0561599999999,0.00281,5.8076,need SG1 to check star 468880075
1958,468987719,KP,KP,33.698181,7,HAT-P-43,491.01,KP,1493.547133,0.000286,3.333395,HAT-P-43
1959,468997317,PC,PC,10.0,"9,10",check 5xP,1986.01,PC,1551.60678,0.00135,7.50287,check 5xP
1960,469212332,PC,PC,31.0,10,Period is double (2x15.39468),1985.01,PC,1549.8787300000001,0.00086,30.78936,Period is double (2x15.39468)
1961,469782185,EB,FP,210.0,13,Large candidate,1123.01,FP,1658.0408699999994,2e-05,1.20928,Large candidate
1962,470127886,PC,PC,260.0,24,,2031.01,PC,1794.38868,1e-05,5.71547,
