rowid,TIC_ID,Probability,Unnamed: 0,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
25,48897493,3.346920180238855e-13,3243,2036.3956631492847,0.9978834910160992,0.6888931997116606,0.0015746155287509887,0.8963132291853367,7.79662991,7333.0,2.49898005,35.0,0.2683,0.2357,3.86344004,0.04294274097589772,0.998057418127536,0.9981237749146455,0.3682334290818777,21.843384696115503,9.035112618329537,1.663,180.322,16.2684269,0.106563,1,3,302.550824923535,-31.166248654485802,14.8657,-50.4439,52.58874484,,,
26,61382657,1.0037948250385398e-09,3252,2036.5888613944694,0.9965931059668888,0.6320202026246389,0.001229715447775559,0.591165810013061,9.69130039,7518.0,1.97610998,30.0,0.2353,0.2551,4.08698988,0.05472504179812407,0.9965951378641598,0.9968809728245056,0.8465699579360576,20.671967315954443,10.510568364699695,1.74,352.071,11.2390137,0.225483,1,1,287.718149695393,-46.609261259866706,-1.9717799999999999,8.18106,8.41532288,,,
27,349645354,1.0820142698486633e-10,3262,2036.5001640453922,0.9966567542396004,0.9814484236166279,0.001105796440330542,0.4188942059658046,9.49670029,7401.0,1.8851799999999999,20.0,0.2683,0.2357,4.11525011,0.05397142123636799,0.9966271233741336,0.9970273626276508,1.4808468567164204,21.09473971837236,12.346034381744845,1.69,286.611,9.60642,0.252249,4,3,112.086569300491,-61.75510053039229,-7.32448,-3.11775,7.96042539,,,
28,348772511,1.5396642993437126e-05,3301,2036.3531422928265,0.9885997514524398,0.7489312130132054,0.0018230621508754648,1.3238010675214005,7.26539993,7028.0,3.83211994,30.0,0.2894,0.2507,3.46151996,0.09911692179370772,0.9889289620609362,0.9900612264099842,2.9125193277261068,41.102768333197155,13.330645089290345,1.55,199.628,32.277462,0.0275433,3,3,47.474075078043,-83.5315526089812,-6.15169,21.7423,22.59581597,,,
29,149988107,3.817146716755815e-05,3308,2039.83613583472,0.9985474696791994,12.181292385263069,inf,21.47373299655147,11.68620014,3220.0,0.23621801,2.0,0.1533,0.4776,5.00551987,0.03553427370683092,0.9985188094379904,0.998904091685366,1.2030967659392515,10.42790311848912,9.676444947443196,0.206099,20.3587,0.00540435873,15.6364,4,4,90.3292895118779,-60.784020113663,262.95,-181.187,319.32965955,,,
30,90849631,1.4449994477881698e-13,3310,2036.585113696106,0.9987848533408892,1.0540801026517654,0.0016659444906232945,0.5949770946500279,8.69880009,7278.0,1.90965998,22.0,0.2801,0.2331,4.09100008,0.03247281968557785,0.9990918075138016,0.9986135409401534,2.9736172072810487,18.127946373086093,9.76238953942554,1.64,207.61,9.218436,0.23549,1,2,307.722272067611,-42.8209677883549,5.40285,12.7189,13.81887135,,,
31,382068562,0.9550378918647766,3319,2045.8784799607565,0.9836302814439106,12.127509125563586,inf,1.4790221292556398,11.35929966,5682.0,0.99382699,2.0,0.371,0.2094,4.44777012,0.11736280011306308,0.986413127974618,0.9856482412187976,0.5415139761133316,54.862357361709755,23.1491350917692,1.01,251.24,0.927515447,1.02894,4,4,79.6569267974686,-55.8887964821898,-4.99993,54.4379,54.6670308,,PC,
32,79659787,3.6295571582967145e-12,3339,2036.84794394038,0.9982297623123559,0.734020299779163,0.0011266626432400724,0.38931509922626856,8.03129959,7922.0,1.8136400000000001,26.0,0.2273,0.2465,4.19971991,0.039539668863595126,0.9978877805941208,0.9983355671454544,1.8048548550572163,18.800570954242968,20.623477074280245,1.9,162.97299999999996,11.6717577,0.318493,1,1,295.672651463595,-46.0472111119098,20.6086,-25.9398,33.12985992,,,
33,350622144,1.8924156108823809e-07,3368,2036.3275393708814,0.998648600712121,0.6776940929648585,0.0006158514874300414,0.4599482335565106,8.83240032,7896.0,1.55185997,35.0,0.2448,0.2339,4.33281994,0.0344738024749553,0.9986736274048524,0.998824060546488,0.6976941499542372,15.2663164673052,12.83214030084843,1.89,196.18400000000003,8.433917999999998,0.505711,4,4,87.6815191768472,-56.9051178543899,8.791080000000001,10.2217,13.482071,,,
34,61811090,0.004136749543249607,3383,2036.5795778798526,0.9970705480537644,0.7899882250753141,0.0033114792001433524,1.5840217568212394,8.66829967,7381.0,2.33783007,24.0,0.2683,0.2357,3.92575002,0.05052111099882889,0.9972022559591518,0.9971907013881476,0.0871343582398183,30.157511231336713,13.472114601563597,1.68,252.997,14.6144009,0.131483,1,1,289.35606860807,-42.6809745094973,0.739378,4.33041,4.39307758,,,
35,234330672,0.7920144200325012,3415,2039.6017452095145,0.992460719576358,3.8315634946504535,0.0372869068719055,4.037676742046816,12.81719971,5987.68994141,1.31263006,6.0,0.354,0.2157,4.243179799999999,0.07986618935708815,0.9932042232807528,0.993518269222678,0.546461913757104,34.56922720425153,12.292818715164756,1.1,698.9960000000002,1.99533725,0.486369,3,4,35.7502248438109,-71.45800217308171,14.2651,13.1831,19.4238823,0.0209229,PC,
