rowid,TIC_ID,Probability,T0,Depth,Period,Period_Uncertainity,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,odd_even_mismatch,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Disposition,Comments
10,160600809,0.00012616887397598475,1871.2667534260931,0.999794661394514,1.111909769960712,0.010092874692544052,3.0639863623317805,4.61359978,6820.0,1.91904,23.0,0.3096,0.2225,4.03921986,0.013286572975993487,0.9998104820984176,0.9998187936604126,0.6593936299302162,40.645432901168775,10.002009171093553,1.47,29.4999,7.177961,0.208,4,1,244.37612236577004,75.7553442661385,-77.4546,245.46400000000003,257.3942314,,,
11,229473197,2.615049083942722e-07,1871.387839248128,0.9961502918502724,1.0396720570186386,0.0014652705857465256,0.4851555338298053,8.80825996,7531.0,1.7318099999999998,25.0,0.2353,0.2551,4.20161009,0.05817289703133384,0.9964165864061848,0.9964059013753784,0.02385561949891674,18.682508089546584,9.133614626133195,1.74,211.271,8.691763,0.335,4,4,295.30098086674303,62.814413307882006,15.4243,19.819000000000006,25.11377693,,,
12,232606278,0.2655898630619049,1870.470501204413,0.9997714912176292,13.37606384378966,0.04383542605663493,1.6239683597336572,7.37589979,5420.0,0.961078,3.0,0.3947,0.2049,4.44568014,0.013807283174185857,0.9997795295620988,0.9998583603899748,0.9477013959245968,7.353713723949081,10.445016014360473,0.94,36.1945,0.7181400659999999,1.05889,4,2,258.096688088831,63.35209298606521,-2.02637,160.207,160.21981471,0.13,,
13,272669886,1.4676422210868625e-07,1870.5875870289906,0.9572608928676759,1.1373372618772188,0.003282741799502941,1.8369423731230936,13.42679977,3257.0,0.368114,23.0,0.1529,0.4604,4.85645008,0.19308372057614312,0.9607254999870192,0.960353513648604,0.3239113482078621,45.61818267405607,21.09570868572764,0.355101,91.880394,0.0137382187,7.11877,3,3,233.74797196404703,68.550590990755,21.22,75.0,77.94413641,,,
14,320526252,0.16957898437976834,1870.8993836299344,0.9998646207761036,0.8912623179408989,0.00394814977755964,1.544016087013019,8.7495203,7180.0,1.85903,29.0,0.2801,0.2331,4.10496998,0.01083881147436354,0.9998483854636144,0.9998896390680416,0.9548589622272076,8.610672734689366,9.774438895753052,1.605,206.142,8.274961,0.249813,4,3,264.953339837471,58.7082711006647,12.4341,-3.0051,12.79208618,,,
15,198354443,2.6385616365587342e-05,1870.7649768905649,0.9824219640078132,0.6135478641299754,0.0014471822080746044,1.0646618324887616,11.38990021,6261.0,1.53884,43.0,0.3383,0.2164,4.15004015,0.1223185934435824,0.9841472263137538,0.9839250991595976,0.5499552085829249,60.563141638317795,18.87904312239445,1.22,459.939,3.27837634,0.334793,4,3,256.129673827745,57.0727528503737,4.19982,-8.24118,9.24962355,,,
16,237214784,3.0477289328700866e-05,1870.5791104398045,0.998709774591287,0.7484330679594686,0.000941330843332866,0.4548773976776175,9.44960976,7806.0,1.39583,35.0,0.2448,0.2339,4.41603994,0.033684502789547904,0.99850025586527,0.9989335023032244,1.6147114543325038,13.22504939900435,11.046566232635053,1.852,234.379,6.51741838,0.68099,4,1,294.772793756093,75.83769377442341,11.6322,26.0212,28.50282313,,,
17,406927285,4.93459037897992e-06,1871.2346937496561,0.9878274781661076,0.8269797406753266,0.003601902915085053,2.2105391215032437,14.34280014,3072.0,0.264456,31.0,0.1606,0.4974,4.9674902,0.10252699208024084,0.9889975211493344,0.9887299110485424,0.1785362220208619,19.87552633573821,10.34273605104898,0.236665,70.6488,0.005611596,12.796,4,4,287.413863585982,58.2153361856439,18.9179,78.2224,80.47751737,,,
18,358615125,6.8974475198047e-07,1870.663430108832,0.9976498970530484,0.8699034209347861,0.0034510160202372853,2.2167484102994464,8.7010498,7335.0,1.81936,31.0,0.2683,0.2357,4.1391201,0.04525047545934264,0.997758057929264,0.9978882110785336,0.7276485212767565,31.95959487362759,9.932269667904356,1.663,202.261,8.632427999999999,0.276144,3,4,175.795521612281,81.50258734686041,-43.4436,3.90068,43.61836408,,,
19,367753977,0.9790884256362916,1870.5456030436872,0.9989912266227424,13.37125674205574,0.07342259433493313,2.375767256251305,10.69550037,4939.0,0.7786350000000001,3.0,0.4508,0.1887,4.56496,0.02873086218198725,0.9992264738639944,0.9987584563600392,1.3525974161908514,8.747759393183646,8.448508160311434,0.812,111.192,0.3250264,1.7201,4,1,255.799786630127,79.8713315921828,10.5099,34.4274,35.99588683,,,
20,86267301,0.0004663107974920422,1870.535102498249,0.9983032115958173,0.8784742357558601,0.0042682063663727066,2.2847038276835883,8.95674992,7134.0,1.7588400000000002,31.0,0.2801,0.2331,4.14846992,0.03837244711173698,0.9984544734203208,0.9984850448622652,0.35443232275911085,38.2515394375464,8.899779302700003,1.588,211.165,7.21901035,0.29186,2,2,140.36097763568398,64.8161456294017,-8.24891,-24.7062,26.04689683,,,
21,270491267,5.226496568866422e-07,1871.0645402696841,0.9159126169929012,0.7986252507379807,0.0027317997029745467,1.8976294450297395,12.94900036,31000.0,0.18,33.0,0.1258,0.235,5.59961987,0.2779710349033207,0.9209842674524288,0.92136261254128,0.3193568588849441,40.65779405745759,13.165031147328277,0.47,479.888,26.9579277,80.5899,3,3,232.359738249942,70.1984142858347,15.2838,-21.5448,26.41539228,,,
