rowid,TIC_ID,Probability,T0,Depth,Period,Duration,TMag,Teff,Radius,NumTransits,a,b,logg,rp_rs,DepthEven,DepthOdd,snr,sde,Mass,distance,lum,rho,Camera,CCD,RA,DEC,PMRA,PMDEC,PMTOTAL,MH,Period_Uncertainity,odd_even_mismatch,Disposition,Comments
631,38570985,1.1859510040679309e-09,1468.8311460422844,0.9986529194706416,0.6174012374502241,0.4949074615813729,9.07699966,7555.0,1.99711,33.0,0.2396,0.2457,4.07975006,0.03441410684689701,0.998768294268068,0.998736149417139,16.85961153156194,12.810116894144402,1.83,284.147,12.9563313,0.229744,4,3,63.15794399999999,-64.25500699999999,21.5601,17.0982,27.51701937,,0.0009135438287099508,0.1858541946110614,,
632,168198085,0.029964113608002663,1468.4063538820847,0.9974638011590632,1.3806383750724776,0.6109056415834552,8.64299965,7846.0,2.1371,15.0,0.2042,0.2456,4.02749014,0.047536861142429235,0.9979238377361,0.9973542793650072,18.344787147569626,8.671625017285178,2.07,268.143,20.2047253,0.212079,1,2,101.489051,-1.252935,-0.7563770000000001,-15.6767,15.69493641,,0.002671900301871255,1.7893201186534788,,
633,207051961,0.5979453325271606,1472.5773729500195,0.961159845355934,5.898269413365012,3.259476659150214,13.84000015,3377.0,0.433909,3.0,0.1555,0.4459,4.92518997,0.1842293927030021,0.963283985647933,0.9680544645364544,30.891097650946413,13.916696414855268,0.42916499999999996,119.199,0.0227478221,5.25325,1,3,97.7537,7.0345,65.64,-40.15,76.9456438,,0.05559685651525159,1.3412938593001926,,
634,37662058,9.00953818927519e-06,1468.4844238915762,0.9996834579229578,0.6341580396010537,1.6894864344861125,8.37899971,6322.0,1.75085,33.0,0.3332,0.2167,4.00494003,0.016430226991825263,0.9997330700149312,0.9997110907414494,23.5775549263186,9.359635993697436,1.28,139.259,4.61041832,0.238486,2,2,93.590289,-28.520726,-11.7152,19.1895,22.48294512,,0.0041025937052665,0.6915550212256424,,
635,52560803,2.1101991478644777e-06,1468.8592611748395,0.9748478105021822,0.7133464262873311,1.9750834012304552,13.57400036,3003.0,0.272956,29.0,0.1606,0.4974,5.11357021,0.14737907736174388,0.9761704482041028,0.9786515486013956,43.23408542998038,8.998161172560051,0.24609299999999998,50.7048,0.00583923748,12.100999999999999,1,2,99.0457,-1.5025,10.47,-53.29,54.30879303,,0.004792979143910803,2.527924304454129,,
636,453448764,2.384286073697089e-13,1468.8019070654432,0.9983378219490722,0.6059797724085322,0.4369160164492825,7.40999985,7503.0,2.16941,34.0,0.2353,0.2551,3.92625999,0.0382248298317744,0.9985226380339528,0.9983833126726908,17.606207231259702,10.936963509569617,1.751,141.134,13.835887,0.171498,2,1,81.60041899999997,-20.715215,-3.31544,17.8404,18.14585392,,0.0008910770522670974,0.5598241296563711,,
637,92937922,0.010717792436480522,1469.0391442895595,0.9931348586468964,1.6471243456674056,4.561465466675985,7.96899986,6298.0,2.27023,12.0,0.3383,0.2164,4.0,0.07644200076997303,0.9938930833315921,0.9938961353779264,72.60835636292941,7.1193127012544295,1.235,145.792,7.30542231,0.10555,2,1,83.627397,-23.527878,-19.3226,-50.2958,53.87977699,,0.024773750378465853,0.06391003596654722,,
638,427348923,0.3234855830669403,1468.441594502756,0.998208979536934,4.7253208644531615,3.14983870199298,11.61699963,4425.0,0.900553,4.0,0.5098,0.1592,4.57000017,0.037936059926615036,0.9984690719220738,0.9982035453517288,12.10528716286537,12.214257724855681,0.6920000000000001,149.953,0.2792392,0.9474969999999999,1,1,83.531989,-0.207845,-26.4938,21.9995,34.43689067,0.07,0.032171797682617236,0.6374816045539042,PC,could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99.
639,33936186,0.0010665582958608868,1468.774098224078,0.9994248198370624,0.7659566923662722,2.113143049455082,10.74800014,7695.0,1.60837,26.0,0.2331,0.2353,4.38476992,0.022537347127694708,0.9994856119675598,0.9994732284236773,13.378437318529967,7.471752146488478,1.96,484.585,9.864995,0.471088,2,3,93.825274,-17.498751000000002,3.38325,-6.21138,7.07302072,,0.004874881807019116,0.11515857865830785,,
640,33692729,0.9353469014167786,1474.5755941764746,0.9993645410692624,6.8084946002359885,3.9338352912641366,8.71899986,6114.0,1.00528,3.0,0.4036,0.2028,4.51009989,0.022988910603375518,0.9991179260593188,1.0000738250186323,17.492832002129113,8.908851888085277,0.91,68.192,0.709242642,0.895725,2,3,93.058225,-14.650035,-79.093,162.653,180.86376381,,0.044817840288398525,10.503695694204062,PC,
641,148000187,0.00020646161283366385,1468.2978715787954,0.999506459148212,0.6489025582302332,1.7366052779134318,9.05900002,6932.0,1.36362,32.0,0.2969,0.2312,4.31692982,0.02063198935311716,0.9995634526038101,0.9995370822484994,26.93120979781341,9.104084081697607,1.44,157.891,3.47157836,0.567909,3,1,99.944405,-40.325068,-14.0285,4.92574,14.868144699999998,,0.004540475225997487,0.5371165011788659,,
642,117766204,9.20844303586854e-11,1468.4966815093012,0.9993408044844156,0.6030542856132755,0.7046626091744509,7.31599998,8310.0,1.6094,35.0,0.221,0.2358,4.2033,0.02418115786117727,0.9994075037256492,0.9993341890448288,7.741591467646737,9.268297569044003,2.01,116.75399999999999,10.535141900000001,0.482178,3,1,96.407729,-35.03923,0.478991,-10.3418,10.35288654,,0.0005898304279850497,0.2835450849977632,,
643,302344490,0.054852176457643516,1469.099592079243,0.9863516430260114,1.0666022593772049,2.2430714871091744,14.72900009,3078.0,0.294958,19.0,0.1606,0.4974,5.0804801,0.10856457128135344,0.9872755192496192,0.9880890093472002,8.609747315260067,8.218750819200535,0.270875,93.9076,0.00693537854,10.5557,1,4,81.8468,16.151,-3.08,-77.04,77.10154343,,0.0063082536466206865,0.2096621638026596,,
644,52449797,0.6595925092697144,1469.359143071922,0.9992030878572964,2.450057534560952,3.0996845495809464,10.55799961,6348.0,0.902095,9.0,0.3345,0.2282,4.61117983,0.026033578579043558,0.9993894520824188,0.9991862945538692,14.34164267094593,10.716763013013292,1.122,178.97,0.9764151,1.5284,2,2,100.384454,-30.345265,36.1637,-61.2378,71.11878336,,0.021009079243989648,1.3855221559119542,,
645,14081239,2.121441866620444e-05,1468.6875642893158,0.9867463314546644,0.6143648485404024,1.6917341466378586,12.73900032,31000.0,0.18,33.0,0.1258,0.235,5.59997988,0.11035758255013013,0.9878472621826636,0.9875137965873636,30.016441568542753,8.453835596018662,0.47,770.888,26.9579277,80.5899,3,2,76.745249,-38.487601,3.25916,5.05735,6.01655324,,0.004232570324108065,0.36674714893864746,,
646,308498838,1.6362292853955296e-07,1468.3291797731165,0.9291836355313868,0.6162240303460838,1.5095915583070445,15.01200008,3047.0,0.237691,35.0,0.1533,0.4776,5.09520006,0.2481142189246024,0.9389271935998776,0.9320150721400298,25.47090549847929,9.568508638878702,0.207661,86.2008,0.005650856,15.4638,1,3,100.0433,14.9854,0.74,-73.46,73.4637271,,0.0021261321257271537,1.1361645837926928,,
647,170102285,0.9964935183525084,1470.6641743875696,0.9794962861241644,2.943269459953432,2.252489686471149,11.68200016,5150.0,0.8872700000000001,7.0,0.4244,0.1961,4.55753994,0.13012683083960336,0.9822778799921648,0.9824364081224308,129.46949337282516,19.87128471683769,0.84,207.49,0.459828347,1.2025700000000001,3,4,101.127585,-42.761845,-10.675,-89.4553,90.08999014,0.05,0.012221157607116728,0.2259499999167285,KP,WASP-23
648,231819720,1.3234158777533644e-12,1469.0364111732517,0.9988709386485934,0.7659467751213227,0.4646656907197761,8.07800007,7864.0,2.08933,27.0,0.2396,0.2457,4.11190987,0.03150637907579122,0.9988813581331004,0.9990726679478578,19.763196138337847,12.397383460008992,1.84,188.798,14.401429199999999,0.201741,3,3,86.13628100000003,-52.60469499999999,-8.42173,-22.633000000000006,24.14908332,,0.0012178290644170866,1.7147817302962156,,
649,20296416,3.418042932024079e-11,1468.4012971632403,0.9987832243720932,0.8475729167041209,0.4547642892091633,8.81499958,7685.0,1.86881,25.0,0.2353,0.2551,4.20229006,0.03270484086051119,0.9988673359070672,0.9987950424943398,17.587690157219306,14.39629631599174,1.74,226.46599999999998,10.1589165,0.266598,3,2,90.837384,-38.878049,-23.5651,11.3858,26.17155669,,0.0009285915166326043,0.4334002117888035,,
650,389669796,0.9979150891304016,1476.543320897559,0.9979373750813896,8.47035776292639,2.2754569868037406,10.31000042,5556.43994141,1.64444,2.0,0.3789,0.2128,4.45823002,0.04158077633887207,0.998551759956218,0.997910027535986,15.138748109044068,11.623306698151396,0.98,138.07,2.32229352,0.22038000000000002,4,3,86.899353,-69.366575,-13.8825,20.107,24.43389562,-0.149832,0.0599679816214369,1.83875630417892,,
651,219423818,1.1134132194001722e-07,1468.8148176473144,0.9945114009863966,0.6216914776057757,1.5552286457605635,10.23900032,7032.0,3.78434,34.0,0.2894,0.2507,4.16595984,0.06877354287785936,0.9950951959428941,0.9949486561053522,39.742985590698574,10.493272479267867,1.53,803.097,30.731853499999996,0.0282307,3,3,79.98106999999997,-53.4515,1.50575,4.4736400000000005,4.72024765,,0.0021513700081185467,0.9643872064103912,,
652,382188882,0.7287339568138123,1469.3644064519776,0.9954590523304012,4.799591246889643,1.4694266337450173,10.61499977,6366.0,1.58083,5.0,0.3332,0.2167,4.16216993,0.06223018443725607,0.9959084785952768,0.996208020187322,43.06457280069661,15.949160764494671,1.3,352.38300000000015,3.879871,0.32907,4,2,81.352974,-55.01991700000001,14.18,-6.680839999999999,15.675012699999998,,0.01874547396672188,0.8884919595604579,FP,likely EB
653,350563225,4.542211051727918e-09,1468.6164185062821,0.9965074160734227,0.6613971025736132,0.578018896968458,9.06900024,7698.0,1.89965,31.0,0.2396,0.2457,4.09493017,0.05541318957174829,0.9965656260901441,0.9969640138571968,23.00499534319445,10.744747175577245,1.88,265.194,12.5038872,0.27424299999999996,4,2,86.777582,-55.56729,3.92902,16.5684,17.02789114,,0.0010000120902359801,1.4817230119802451,,
654,167204164,0.00021876904065720734,1469.496055202343,0.999523812246485,2.918958350148206,7.383533007112572,9.93299961,6765.0,3.01053,8.0,0.3089,0.2445,3.58006001,0.02019286103731532,0.9996037970491995,0.999541334108777,17.796521300948697,7.862848260410797,1.44,500.485,16.9510651,0.0527754,4,4,96.981991,-70.879892,2.21504,18.8135,18.94344701,,0.05336446796257999,0.9347053904492342,,
655,167343133,0.0069010620936751366,1470.6952562085824,0.9951908882377444,2.9826573377146315,8.47033804541463,8.89999962,8537.0,3.91519,7.0,0.1821,0.2687,4.08420992,0.06558834212876752,0.996004728493698,0.9951900621418184,86.57337515334265,8.105549589890336,2.21,585.304,83.08315,0.036824199999999994,4,4,98.752115,-68.560468,0.465512,9.94154,9.95243282,,0.06448268478565122,11.69796716792726,,
656,96740590,5.481701919052283e-06,1468.7242742682752,0.9993201364157104,0.7807770383931728,1.3260247726600891,10.64500046,3527.0,0.449454,27.0,0.1604,0.4325,4.85219002,0.02438250830579485,0.999403485343528,0.9993360968511414,12.345409356864009,8.94528791694994,0.44596899999999995,32.0205,0.027719015299999997,4.9118900000000005,3,1,104.908,-34.4977,204.35,56.75,212.08367452,,0.0033245149460172088,0.4906854403674737,,
657,63192395,4.2488754843361676e-06,1468.8045002350366,0.7520503846347627,1.5334128907100428,4.236647803895091,9.63700008,6686.0,3.22868,13.0,0.3494,0.2332,3.69962001,0.457640443046544,0.7669899309163387,0.7817126542090559,918.0926728638997,17.01558579654431,1.1640000000000001,408.798,13.356720000000001,0.0345844,2,2,104.725434,-25.57204,7.5255800000000015,-11.6263,13.84937565,,0.009203581931269243,3.8172877785138843,,
658,287328866,0.026506444439291958,1469.0125363300806,0.9819870492131714,1.0381875767038713,1.609256726336782,12.31799984,5846.0,2.14575,20.0,0.3451,0.21600000000000005,4.33268976,0.1236624226930906,0.9853448792669062,0.9822314429251472,111.13970700924419,17.347412629163365,1.19,912.855,6.169065,0.120451,4,1,109.764701,-58.84502,1.61828,-9.86476,9.99661543,,0.004262763061564145,5.548612154945331,,
659,260242257,0.0004677462275139988,1468.6597334595635,0.999735573562782,2.364138708644715,5.914012435157495,8.99199963,6934.0,2.2267200000000003,10.0,0.3096,0.2225,3.87618995,0.015077526825829959,0.9997965992212716,0.9997282713679972,16.645372246394178,8.27047093169603,1.48,252.58900000000003,9.755182000000001,0.134049,3,4,93.611077,-54.216694,4.7110400000000014,-16.1001,16.77519353,,0.03646323606871471,1.6628561841482559,,
660,37077677,0.000850759563036263,1468.8495812804626,0.9997100564875936,0.8429426682659936,1.0697008763881923,8.95699978,6198.0,1.46015,25.0,0.3507,0.2158,4.15817022,0.01567229447602413,0.9996863321866384,0.9997741407968832,11.485879549443155,8.39989516941477,1.161,140.445,2.72113419,0.372938,2,1,90.345709,-25.303388,0.751408,-32.8429,32.85149455,,0.0027655178589995892,1.4197526678093138,,
661,220433363,4.679316043620929e-05,1469.0787745427785,0.9739902142131294,0.8550185043536146,2.371798367333226,8.5909996,3509.0,0.42699999,24.0,0.1604,0.4325,4.85242987,0.15081199282991065,0.9768141344930787,0.9766145976841778,60.11982792595421,9.01195929223651,0.422183,11.0923,0.022266686,5.4023900000000005,4,2,73.38,-55.8603,126.784,75.8685,147.75050575,,,,,
662,234762373,6.717459655192215e-06,1468.582106213982,0.9998219290785908,0.66207855950983,0.8434258910725345,8.10299969,6000.0,1.58601,31.0,0.1983,0.235,4.0,0.012622439902102631,0.9998419308552016,0.9998161542748376,10.11512025616915,10.154544552860036,2.115,160.947,11.8465977,0.530145,1,2,97.288225,1.35781,-6.03308,0.124926,6.03437327,,0.002336553747695869,0.5471720141319476,,
663,349153143,2.2757867554901168e-05,1468.5304035458505,0.9996320871524188,0.8329195378258111,1.8955668979514748,8.43700027,7832.0,1.81897,25.0,0.2683,0.2357,4.08751011,0.01790408702550346,0.9996744856596091,0.9996443534425128,22.24762805136509,7.953575241934635,1.67,176.679,8.761223,0.277485,4,1,108.330386,-60.058395,-26.4236,21.4415,34.02858444,,0.003173022007484039,0.7393469779018152,,
664,306580621,8.269409157435348e-09,1468.7368132588429,0.9993135106165588,0.6601002590389594,0.5772046193736062,7.84200001,7945.0,3.38642,31.0,0.2217,0.2718,3.72726989,0.024589832226653997,0.9994580502108548,0.9992378975837719,17.174964086449375,9.666638662017606,1.85,266.47,38.3218269,0.0476374,4,4,119.73628,-67.683044,3.19648,-8.39125,8.97945215,,0.0016667685859867445,2.561588126422269,,
665,302895996,0.38846883177757263,1468.8385723842914,0.9953967699809796,1.1363688431656571,1.7763512660537386,13.59599972,3462.0,0.368,18.0,0.5221,0.3406,4.88306999,0.05950465973880184,0.995668120650676,0.9961033388048848,9.288866289323453,13.526892609623095,0.377,167.304871,0.0175266378,7.5648100000000005,1,4,83.1166,15.5561,-48.4,-52.05,71.07575184,,0.004118556942607321,0.35457924549461955,FP,
666,251183814,0.008877994492650032,1468.6445718754999,0.9908656069295424,1.1040965876850048,2.2450611587866973,13.751000400000002,3347.0,0.288699,19.0,0.1533,0.4776,4.93994999,0.08910963974873252,0.9909390128004092,0.9924417772645888,11.398347009845825,11.712672992159414,0.263777,66.6573,0.0075731090000000015,10.9623,1,2,95.3294,-0.7340000000000001,77.6,-106.77,131.99088188,,0.00660549081095929,0.7254832220781361,,
667,156633036,1.4191980881150812e-05,1468.9459733041974,0.9842458574186288,0.8337881248232979,2.2772164695823167,15.27499962,3071.0,0.425244,25.0,0.1606,0.4974,5.08139992,0.11663941184345035,0.9851346830082316,0.9864986684956616,8.335538325472728,8.280590555245679,0.41966099999999995,192.084,0.0155769568,5.4573800000000015,1,4,90.8691,6.6447,42.13,-2.61,42.21076877,,0.006368975375958319,0.28755450060853466,,
668,31353324,5.499993676494341e-06,1468.7801985504047,0.9883526693799012,1.079333299877853,2.950553772554438,14.13599968,3082.0,0.287285,19.0,0.1533,0.4776,5.07682991,0.10062318076890632,0.9894920576652152,0.9896698198568012,25.02119004627049,7.463567379171457,0.262178,71.1014,0.00758466125,11.0575,2,1,82.99700000000001,-29.7709,11.45,-28.33,30.55636431,,0.010921155293634577,0.16534524901441974,,
669,349059354,1.888050974230282e-05,1469.094444439626,0.8688925987952694,1.6653655586930247,3.1456860687554142,10.94999981,6125.35986328,2.24382,12.0,0.3507,0.2158,4.23949003,0.3332648343393496,0.8822856955980563,0.8771157287699309,1068.3212608083204,21.762389853875327,1.16,516.0509999999998,6.38553524,0.102682,4,1,107.504479,-64.618752,-8.97413,16.2821,18.59144399,-0.52629203,0.006855697695845486,1.9761318610666183,,
670,20070138,0.056911200284957886,1470.186160738982,0.9997090707049616,2.2787195303889094,3.396277559335558,9.42099953,6882.0,1.4300700000000002,9.0,0.293,0.2308,4.22904015,0.015853205364858895,0.9997656716145776,0.9996744242859474,9.824341103345489,7.931755560310121,1.45,196.352,3.868178,0.49578999999999995,3,2,88.817939,-39.49176,11.0805,-48.0399,49.30121167,,0.022542332166143098,1.2021061999685756,,
671,270623499,0.0002510301419533789,1468.3078830083734,0.9824346156084616,0.7328592296794703,1.9626564799435435,13.01000023,3066.0,0.379404,28.0,0.1606,0.4974,4.0,0.12316200894642608,0.984252051950885,0.9839972748706084,49.19762941420226,9.625193789853467,0.368057,61.4166,0.012415536699999999,6.7392199999999995,3,3,87.04123299999998,-52.18405900000001,35.2149,22.2012,41.62910597,,0.004975535940952514,0.5392012433986476,,
672,231205049,8.367473128600977e-06,1471.1120393088129,0.7029332028102795,3.094757568138496,3.2987604902772905,13.52000046,3604.0,0.451938,6.0,0.1671,0.4201,4.8167901,0.5096278540952076,0.7253069470207594,0.7068489942176583,178.9821157840689,19.57661821040674,0.44862299999999994,117.788,0.0311830472,4.8601,1,3,100.9131,7.0164,33.21,115.76,120.42957153,,0.01829420658408676,2.0333004266755124,,
673,294329266,3.0655712635052623e-06,1468.3688507549743,0.97962872800198,0.7413727807243078,1.967365749676756,12.20699978,3232.0,0.478292,28.0,0.1529,0.4604,4.0,0.13330364047494306,0.9811741583387892,0.9818778815553572,62.06860428516839,10.297630625566743,0.47619700000000004,63.3746,0.024769524100000002,4.3521800000000015,4,1,109.049855,-58.814422,0.173271,56.0286,56.02886792,,0.0046607231516505605,1.7324717695424487,,
674,80511765,0.0013708085753023624,1468.5842142568756,0.9917115448161198,0.6521326164619667,1.643922524432109,14.70699978,3215.0,0.374861,31.0,0.1606,0.4974,5.01067019,0.0846027990964808,0.9934021660590494,0.990519033610365,9.303094310155014,8.206145621476027,0.36285100000000003,135.311,0.012401382399999999,6.888389999999999,1,4,87.2935,6.9202,21.3,-41.3,46.46912954,,0.002952084457591653,1.196619251859708,,
675,427352482,1.4435437030837012e-14,1468.5878502083222,0.9925048908434808,0.6923280924106224,0.5086560633246002,6.64099979,7972.0,3.135,30.0,0.2042,0.2456,3.6642499,0.08171990123867258,0.9935512819861048,0.9926265838748032,24.405875352910535,12.408518741348164,2.07,154.749,43.68719,0.0671825,1,1,83.60031500000002,-4.804366,12.7869,8.19738,15.18887259,,0.0010628527172599214,1.7013115093015352,,
676,219377418,2.529674475226784e-06,1468.555133987412,0.9994115255154578,0.7016323629079507,1.9079693065377068,10.08899975,8725.0,1.93333,30.0,0.1791,0.2436,4.34933996,0.023009791258128742,0.999426941267514,0.9994851931024148,21.242485425318147,10.031240623264136,2.29,526.705,22.6092587,0.316895,3,3,76.504348,-52.68768299999999,-7.4869,-10.2871,12.7231324,,0.0039671351929760346,0.8203658186208207,,
677,260474194,0.009906318970024586,1468.7645453883276,0.9993053585258188,0.7336405677897829,1.3600002690634554,10.6789999,5737.0,1.0261,29.0,0.371,0.2094,4.46999979,0.02417632087584391,0.9993953674830666,0.9993154245744732,14.316552463057524,9.217540161538947,1.02,187.218,1.02758467,0.9441149999999999,4,1,96.259549,-54.617915,11.5125,28.8141,31.02885778,-0.25,0.002294816435793379,0.6430281456388585,,
678,382030618,4.2390015109194934e-11,1468.8757696889036,0.9960066945103596,0.6095663086129234,0.725134140284947,10.07499981,7087.0,1.90283,33.0,0.2801,0.2331,4.11708021,0.05886700220682661,0.9961703415681242,0.9965023931848128,21.475145382993848,8.115022942117596,1.63,399.039,9.027432000000001,0.23658600000000002,4,2,78.695888,-56.69295500000001,-15.9984,8.2565,18.003294,,0.0011966973769955151,0.9344203074269832,,
679,238092738,4.852492851981083e-10,1468.5134085974164,0.999314629655602,0.8054157699784822,0.6421608548155191,8.81299973,8992.0,1.6124,26.0,0.1983,0.235,4.42858982,0.024763353828005867,0.9993387274430398,0.9993661575368332,9.28056524389881,14.439967678991055,2.17,224.481,13.1678114,0.517652,3,4,105.234758,-51.116192,-11.7649,10.8533,16.00646722,,0.00086751017929243,0.10656670698054203,,
680,348898673,0.00727920839563012,1469.0864058873526,0.995257832339727,4.971572373719418,10.872198288493376,9.56299973,7505.56982422,4.51437,5.0,0.2458,0.2616,3.67812991,0.06439617649094871,0.9959844513185154,0.9954579028409074,68.6871432247787,8.038576375867862,1.73,699.831,58.26725,0.0188041,4,1,106.161382,-61.84393299999999,-5.331,10.135,11.45154077,-0.22483701,0.13248647843621966,8.01041628043596,,
681,279570232,0.004066676367074251,1468.4623110933173,0.9880009460490196,1.1174413073192393,2.9648410229712017,10.88599968,5638.70996094,1.05845,19.0,0.3785,0.2075,4.58923006,0.10035041618429016,0.9899244774255987,0.9890729149472473,89.64065686195872,8.380469983097253,1.0,213.391,1.02036846,0.843306,4,1,105.960029,-58.45748,1.97228,35.2988,35.35385651,-0.19581901,0.01276360560611256,4.810415054354758,,
682,199967382,0.0039033447392284866,1477.002559065703,0.9841756361843952,9.255046222373982,15.317403502996983,8.70499992,5036.0,3.4735,2.0,0.2039,0.271,4.0,0.11846561015445012,0.9945531833338164,0.980406317669927,30.15027025368257,7.455207582677531,2.022,338.662,50.0871468,0.0482482,1,1,86.078342,0.14455,3.6,-0.1,3.60138862,,0.2854323962586198,13.560214788882925,,
683,36440357,0.9385903477668762,1475.3390889248974,0.985598950222103,9.188174541371064,4.039047755469023,13.11800003,6190.0,1.12271,2.0,0.3216,0.2301,4.36650991,0.11092780076574182,0.9874176086393436,0.9875174102564728,16.914631394976908,14.323694767300324,1.21,726.4119999999997,1.72173607,0.855037,1,2,102.194661,-0.672775,-4.51274,-2.26571,5.04958059,,0.07810319541519295,0.044914125536346085,KP,CoRoT-4 b
684,48880872,0.7549456357955933,1469.6521876204556,0.9858406769610228,2.1875707463745933,2.7885864580709114,13.84799957,3160.0,0.419245,10.0,0.1555,0.4459,5.038479799999998,0.11123454696096076,0.9877613955809506,0.986768613309131,21.838550228102044,10.411566413079012,0.41302700000000003,105.15700000000001,0.0199677069,5.60499,2,2,100.7644,-23.1025,8.79,84.54,84.9957393,,0.014808807037799188,0.5855451975407339,,
685,290044434,0.5723434686660767,1468.3771300627716,0.9990631091867624,1.089678448057958,1.149577310641361,9.77600002,5929.0,0.815451,19.0,0.3862,0.2061,4.63745022,0.028001777380112825,0.9991204051478242,0.9991860573493342,22.583757138017262,16.108000198969872,0.97,98.0999,0.5554144,1.7888700000000002,2,4,91.369935,-17.458493,-67.9298,-41.6987,79.70720990000002,,0.0045398985644916606,0.571094316478474,,
686,287718001,3.769143663845398e-09,1469.1403228311722,0.9995439485842794,0.9563659294315284,0.4885932304274576,7.86100006,8161.0,1.62303,21.0,0.221,0.2358,4.32584,0.020113000956048642,0.9994785179504608,0.9994909900270504,7.538984435930607,8.940558965445758,1.97,136.208,10.281929,0.460771,4,4,125.90871,-74.166115,-30.8642,29.6124,42.77257387,,0.0010908000165938405,0.0567818479406825,,
687,78568736,1.8062981325783767e-05,1475.4665407417365,0.6247626232137053,8.215883898942026,3.3441454669229134,9.12100029,5177.0,1.1963,2.0,0.411,0.2061,4.0,0.5576203477940552,0.6785560151339911,0.6767896456592509,129.15035590485894,20.25480712695968,0.88,92.4743,0.9218794,0.513997,2,2,102.891427,-22.190507,-17.2975,-45.588,48.75929912,,0.05757698823201274,0.09086958692429864,,
688,149573659,0.002082918304949999,1469.3479917993052,0.9073708924243372,4.376463095426631,1.7799315790595869,10.9829998,5075.0,0.941316,5.0,0.3947,0.2049,4.258349900000002,0.2779908642957818,0.9161906786676586,0.910674122693376,168.32550049622304,30.83217287959897,0.94,186.324,0.6863720999999999,1.12699,4,2,86.612318,-61.699498,6.26291,10.5834,12.2976582,,0.01241549633020389,1.329173436676125,,
689,278866211,0.9583691358566284,1469.9709776019995,0.99522967488261,2.1941500458359218,1.4329182981406083,10.21800041,6054.0,1.04092,10.0,0.3216,0.2301,4.39415979,0.0638435924471191,0.9959049362652512,0.9956543973835044,74.01606798319838,17.127641762774314,1.21,181.87900000000002,1.476234,1.07283,4,1,100.807855,-55.24454,-10.3777,41.4663,42.74518327,,0.009902149690806272,1.0551185904797538,FP,8th mag star nearby; v-shaped; likely on target
690,300739897,3.7541980158276034e-13,1468.3013986950964,0.9974351987204088,0.6156278578560229,0.4377483069661042,9.45300007,7067.10009766,2.1843,35.0,0.2961,0.2276,4.17702007,0.04705702850184119,0.9976731670727621,0.9976913614955208,22.58315773083231,14.645394184185273,1.56,300.685,10.7222147,0.14968800000000002,4,4,115.182349,-69.073616,-9.01912,16.7346,19.01029623,-0.477106,0.0006062774206854749,0.09910987633983287,,
691,382145521,6.0799931816291064e-05,1468.8634294761855,0.9931494691274159,1.2521322655669962,0.8393610317452914,7.99900007,7358.0,2.7947,16.0,0.2353,0.2551,3.80065989,0.07760128325965293,0.9937559242626128,0.9935987182161296,20.337589126287405,7.951113763850117,1.74,233.483,22.74317000000001,0.0797155,4,2,80.322502,-56.245376,20.3676,35.3169,40.76913729,,0.003124806588887141,0.2455702021531249,,
692,278862900,0.03486151248216629,1469.360026914527,0.9987000989489341,2.174462092583213,5.915252597025567,10.29399967,6155.47998047,1.32797,10.0,0.3216,0.2301,4.17418003,0.03332717289365341,0.9988686760480112,0.998781573837936,39.516077288511035,8.614188440320206,1.17,222.82,2.28097463,0.499596,4,1,100.598532,-58.48667,-6.0212900000000005,22.4897,23.28180705,-0.46329799,0.034212191388374835,1.1130801244548387,,
693,11401713,0.002401594072580337,1468.6699473475367,0.9984140065667599,0.6398455462265716,1.7442079666640302,7.24399996,7192.0,1.7597599999999998,33.0,0.2801,0.2331,4.0,0.037098499540302685,0.9986039841660936,0.9985698448117084,38.672731979374745,7.274848805384897,1.61,98.3618,7.464503999999999,0.295437,1,1,85.26110600000001,-2.304907,2.7623,-52.853,52.92513496,,0.003829876161652645,0.5457700051960844,,
694,55652896,0.4727367460727692,1469.476739523814,0.9910901732209468,10.830297746946146,4.8911640870145545,11.50399971,5025.77001953,0.801736,2.0,0.4244,0.1961,4.663479799999998,0.08577983705674165,0.9849375226181768,0.9998228442240844,49.63913870429408,8.888982832424762,0.84,177.945,0.369460285,1.62999,4,2,73.980231,-63.260063,,,,,inf,31.999210186938754,CP,
695,78740218,0.15318971872329712,1469.6163349474814,0.9920225344565988,2.5603384192889376,2.6181780654664157,11.80200005,3613.0,0.490046,7.0,0.1959,0.4178,4.8116498,0.08307249560521307,0.9922469851898932,0.9925254916884256,33.84116316160253,12.467995675565298,0.48813199999999995,58.438,0.0308290832,4.14789,2,2,103.1119,-22.3101,180.61,-107.51,210.18651765,,0.018228010945972255,0.40408836825414896,,
696,307433122,0.006583478301763535,1475.4790894236319,0.8793012966560496,8.88327468463214,3.0393167428212653,12.42500019,3857.0,0.593562,2.0,0.2125,0.3984,4.64864016,0.32269926860011466,0.7934101637930645,0.9997563529054322,94.21148633508196,13.81255209174161,0.582804,107.62799999999999,0.055417195,2.7869200000000003,4,4,125.673659,-70.674911,,,,,0.07490408220752709,32.478958445820986,,
